model,allocation,tie_rule,score,clip,source_group,N,B,A,E,risk,retention,risk_pass,coverage_pass,joint_pass,zero_retained,count_lower_bound
Combined,global,identity,confidence_deficit,case7_2,case7,2096,98,2039,41,0.020107896027464444,0.9728053435114504,True,True,True,False,0.020107896027464444
Combined,global,identity,confidence_deficit,case80_2,case80,2400,11,2394,5,0.0020885547201336674,0.9975,True,True,True,False,0.0020885547201336674
Combined,global,identity,confidence_deficit,case80_4,case80,2400,0,2400,0,0.0,1.0,True,True,True,False,0.0
Combined,global,identity,confidence_deficit,case80_6,case80,2400,0,2400,0,0.0,1.0,True,True,True,False,0.0
Combined,global,identity,confidence_deficit,case80_8,case80,2320,6,2317,3,0.001294777729823047,0.9987068965517242,True,True,True,False,0.001294777729823047
Combined,global,identity,confidence_deficit,case81_2,case81,4384,119,4291,26,0.006059193661151247,0.978786496350365,True,True,True,False,0.006059193661151247
Combined,global,identity,confidence_deficit,case83_3,case83,2144,0,2144,0,0.0,1.0,True,True,True,False,0.0
Combined,global,identity,confidence_deficit,case85_7,case85,2400,1069,1701,370,0.2175191064079953,0.70875,False,True,False,False,0.2175191064079953
Combined,global,identity,confidence_deficit,case86_1,case86,2400,199,2236,35,0.015652951699463326,0.9316666666666666,True,True,True,False,0.015652951699463326
Combined,global,identity,confidence_deficit,case89,case89,2384,264,2370,250,0.10548523206751055,0.9941275167785235,True,True,True,False,0.10548523206751055
Combined,global,identity,confidence_deficit,case8_2,case8,2256,6,2256,6,0.0026595744680851063,1.0,True,True,True,False,0.0026595744680851063
Combined,global,identity,confidence_deficit,case90_1,case90,2400,42,2375,17,0.007157894736842105,0.9895833333333334,True,True,True,False,0.007157894736842105
Combined,global,identity,confidence_deficit,case91_1,case91,2400,1462,1524,586,0.38451443569553806,0.635,False,True,False,False,0.38451443569553806
Combined,global,identity,confidence_deficit,case91_3,case91,2400,2218,859,677,0.7881257275902211,0.35791666666666666,False,False,False,False,0.7881257275902211
Combined,global,identity,confidence_deficit,case91_5,case91,2400,1060,1940,600,0.30927835051546393,0.8083333333333333,False,True,False,False,0.30927835051546393
Combined,global,identity,confidence_deficit,case91_7,case91,3744,370,3577,203,0.05675146771037182,0.9553952991452992,True,True,True,False,0.05675146771037182
Combined,global,identity,confidence_deficit,case93_2,case93,3760,379,3534,153,0.0432937181663837,0.9398936170212766,True,True,True,False,0.0432937181663837
Combined,global,identity,confidence_deficit,case95_1,case95,4144,999,3695,550,0.14884979702300405,0.8916505791505791,True,True,True,False,0.14884979702300405
Combined,global,identity,confidence_deficit,case95_3,case95,2400,2378,217,195,0.8986175115207373,0.09041666666666667,False,False,False,False,0.8986175115207373
Combined,global,identity,confidence_deficit,case96_1,case96,1840,1220,891,271,0.3041526374859708,0.4842391304347826,False,False,False,False,0.3041526374859708
Combined,global,identity,confidence_deficit,case97_1,case97,2400,2125,1100,825,0.75,0.4583333333333333,False,False,False,False,0.75
Combined,global,identity,confidence_deficit,case97_3,case97,2032,837,1695,500,0.2949852507374631,0.8341535433070866,False,True,False,False,0.2949852507374631
Combined,global,identity,entropy,case10_1,case10,3408,1357,2913,1268,0.4352900789564023,0.8547535211267606,False,True,False,False,0.2959148644009612
Combined,global,identity,entropy,case11,case11,1808,69,1777,64,0.03601575689364097,0.9828539823008849,True,True,True,False,0.021384355655599326
Combined,global,identity,entropy,case12_2,case12,3968,869,3958,864,0.21829206670035373,0.9974798387096774,False,True,False,False,0.2170288024254674
Combined,global,identity,entropy,case13_1,case13,1568,219,1083,171,0.15789473684210525,0.6906887755102041,False,True,False,False,0.0
Combined,global,identity,entropy,case13_3,case13,2816,34,2739,22,0.008032128514056224,0.97265625,True,True,True,False,0.0
Combined,global,identity,entropy,case14_2,case14,2400,2376,2311,2309,0.9991345737775854,0.9629166666666666,False,True,False,False,0.9896148853310255
Combined,global,identity,entropy,case14_4,case14,2320,2114,1923,1801,0.9365574622984919,0.8288793103448275,False,True,False,False,0.8928757150286012
Combined,global,identity,entropy,case14_6,case14,3200,3098,3003,2952,0.983016983016983,0.9384375,False,True,False,False,0.9660339660339661
Combined,global,identity,entropy,case1_2,case1,3456,3,3453,3,0.0008688097306689834,0.9991319444444444,True,True,True,False,0.0
Combined,global,identity,entropy,case20_7,case20,2720,940,2401,899,0.3744273219491878,0.8827205882352941,False,True,False,False,0.25864223240316536
Combined,global,identity,entropy,case20_9,case20,2400,610,2362,598,0.2531752751905165,0.9841666666666666,False,True,False,False,0.24216765453005928
Combined,global,identity,entropy,case24_1,case24,2400,178,1772,152,0.08577878103837472,0.7383333333333333,True,True,True,False,0.0
Combined,global,identity,entropy,case24_3,case24,2432,0,2427,0,0.0,0.9979440789473685,True,True,True,False,0.0
Combined,global,identity,entropy,case24_5,case24,2400,55,2193,43,0.0196078431372549,0.91375,True,True,True,False,0.0
Combined,global,identity,entropy,case25_2,case25,2176,101,2082,73,0.03506243996157541,0.9568014705882353,True,True,True,False,0.0033621517771373678
Combined,global,identity,entropy,case29_1,case29,3424,463,2871,368,0.1281783350748868,0.8384929906542056,True,True,True,False,0.0
Combined,global,identity,entropy,case2_3,case2,2400,0,2319,0,0.0,0.96625,True,True,True,False,0.0
Combined,global,identity,entropy,case2_6,case2,1584,0,1568,0,0.0,0.98989898989899,True,True,True,False,0.0
Combined,global,identity,entropy,case2_9,case2,1792,0,1717,0,0.0,0.9581473214285714,True,True,True,False,0.0
Combined,global,identity,entropy,case31,case31,2928,58,2467,37,0.014997973246858533,0.8425546448087432,True,True,True,False,0.0
Combined,global,identity,entropy,case32_2,case32,1600,7,1149,2,0.0017406440382941688,0.718125,True,True,True,False,0.0
Combined,global,identity,entropy,case32_4,case32,2960,459,1936,361,0.18646694214876033,0.654054054054054,False,True,False,False,0.0
Combined,global,identity,entropy,case32_6,case32,2736,36,2217,30,0.013531799729364006,0.8103070175438597,True,True,True,False,0.0
Combined,global,identity,entropy,case34_2,case34,1984,26,1800,21,0.011666666666666667,0.907258064516129,True,True,True,False,0.0
Combined,global,identity,entropy,case35_2,case35,1440,0,654,0,0.0,0.45416666666666666,True,False,False,False,0.0
Combined,global,identity,entropy,case35_8,case35,1856,369,90,48,0.5333333333333333,0.04849137931034483,False,False,False,False,0.0
Combined,global,identity,entropy,case36_2,case36,2400,1799,2160,1754,0.812037037037037,0.9,False,True,False,False,0.7217592592592592
Combined,global,identity,entropy,case36_4,case36,2048,1964,1969,1900,0.9649568308786186,0.96142578125,False,True,False,False,0.95733875063484
Combined,global,identity,entropy,case37_2,case37,2544,213,1435,185,0.1289198606271777,0.5640723270440252,True,True,True,False,0.0
Combined,global,identity,entropy,case38_2,case38,4064,1552,3952,1502,0.3800607287449393,0.9724409448818898,False,True,False,False,0.3643724696356275
Combined,global,identity,entropy,case39_2,case39,4320,517,3487,436,0.12503584743332377,0.8071759259259259,True,True,True,False,0.0
Combined,global,identity,entropy,case3_1,case3,3168,314,3086,302,0.09786130913804278,0.9741161616161617,True,True,True,False,0.07517822423849643
Combined,global,identity,entropy,case40,case40,2544,643,2507,636,0.2536896689270044,0.9854559748427673,False,True,False,False,0.24172317510969285
Combined,global,identity,entropy,case43,case43,4160,269,4054,266,0.06561420818944252,0.9745192307692307,True,True,True,False,0.0402072027627035
Combined,global,identity,entropy,case47_2,case47,2400,118,2203,106,0.048116205174761686,0.9179166666666667,True,True,True,False,0.0
Combined,global,identity,entropy,case47_4,case47,2128,0,2127,0,0.0,0.9995300751879699,True,True,True,False,0.0
Combined,global,identity,entropy,case48,case48,2816,649,2650,611,0.23056603773584905,0.9410511363636364,False,True,False,False,0.18226415094339624
Combined,global,identity,entropy,case50_2,case50,2400,14,1780,10,0.0056179775280898875,0.7416666666666667,True,True,True,False,0.0
Combined,global,identity,entropy,case50_4,case50,3792,273,2508,215,0.08572567783094098,0.6613924050632911,True,True,True,False,0.0
Combined,global,identity,entropy,case51_10,case51,3488,64,2354,47,0.019966015293118096,0.6748853211009175,True,True,True,False,0.0
Combined,global,identity,entropy,case51_3,case51,3360,302,3077,291,0.0945726356841079,0.9157738095238095,True,True,True,False,0.006174845628859279
Combined,global,identity,entropy,case51_5,case51,2400,221,2339,214,0.09149209063702438,0.9745833333333334,True,True,True,False,0.06840530141085935
Combined,global,identity,entropy,case51_7,case51,2144,560,2066,544,0.2633107454017425,0.9636194029850746,False,True,False,False,0.23330106485963215
Combined,global,identity,entropy,case51_9,case51,2400,617,1671,257,0.1538001196888091,0.69625,False,True,False,False,0.0
Combined,global,identity,entropy,case54_1,case54,3376,1710,3124,1662,0.532010243277849,0.9253554502369669,False,True,False,False,0.4667093469910371
Combined,global,identity,entropy,case56_1,case56,2400,126,2349,112,0.04767986377181779,0.97875,True,True,True,False,0.031928480204342274
Combined,global,identity,entropy,case5_4,case5,2400,19,2356,19,0.008064516129032258,0.9816666666666667,True,True,True,False,0.0
Combined,global,identity,entropy,case60,case60,2336,1658,1856,1546,0.8329741379310345,0.7945205479452054,False,True,False,False,0.634698275862069
Combined,global,identity,entropy,case61_3,case61,3536,203,3451,197,0.057084902926687914,0.9759615384615384,True,True,True,False,0.034192987539843525
Combined,global,identity,entropy,case63_3,case63,2768,68,2723,65,0.02387073081160485,0.983742774566474,True,True,True,False,0.008446566287183254
Combined,global,identity,entropy,case66_2,case66,5168,18,5133,9,0.0017533606078316774,0.9932275541795665,True,True,True,False,0.0
Combined,global,identity,entropy,case66_4,case66,3776,0,3717,0,0.0,0.984375,True,True,True,False,0.0
Combined,global,identity,entropy,case66_6,case66,2144,0,2142,0,0.0,0.9990671641791045,True,True,True,False,0.0
Combined,global,identity,entropy,case66_9,case66,3200,8,3158,8,0.00253324889170361,0.986875,True,True,True,False,0.0
Combined,global,identity,entropy,case68_1,case68,2624,238,736,135,0.18342391304347827,0.2804878048780488,False,False,False,False,0.0
Combined,global,identity,entropy,case68_3,case68,2608,584,550,388,0.7054545454545454,0.21088957055214724,False,False,False,False,0.0
Combined,global,identity,entropy,case68_5,case68,2400,109,1008,49,0.04861111111111111,0.42,True,False,False,False,0.0
Combined,global,identity,entropy,case68_7,case68,3680,686,2495,585,0.23446893787575152,0.6779891304347826,False,True,False,False,0.0
Combined,global,identity,entropy,case6_3,case6,3360,3132,3317,3103,0.9354838709677419,0.987202380952381,False,True,False,False,0.931263189629183
Combined,global,identity,entropy,case71_1,case71,2048,647,1654,561,0.3391777509068924,0.8076171875,False,True,False,False,0.15296251511487305
Combined,global,identity,entropy,case71_5,case71,3616,89,3612,89,0.024640088593576966,0.9988938053097345,True,True,True,False,0.02353266888150609
Combined,global,identity,entropy,case72_3,case72,1664,0,1664,0,0.0,1.0,True,True,True,False,0.0
Combined,global,identity,entropy,case74_1,case74,2512,1111,2278,1066,0.4679543459174715,0.9068471337579618,False,True,False,False,0.3849868305531168
Combined,global,identity,entropy,case75_1,case75,2400,343,2368,325,0.13724662162162163,0.9866666666666667,True,True,True,False,0.13133445945945946
Combined,global,identity,entropy,case7_2,case7,2096,98,2065,94,0.04552058111380145,0.9852099236641222,True,True,True,False,0.0324455205811138
Combined,global,identity,entropy,case80_2,case80,2400,11,2382,8,0.0033585222502099076,0.9925,True,True,True,False,0.0
Combined,global,identity,entropy,case80_4,case80,2400,0,2390,0,0.0,0.9958333333333333,True,True,True,False,0.0
Combined,global,identity,entropy,case80_6,case80,2400,0,2362,0,0.0,0.9841666666666666,True,True,True,False,0.0
Combined,global,identity,entropy,case80_8,case80,2320,6,2319,6,0.00258732212160414,0.9995689655172414,True,True,True,False,0.0021561017680034496
Combined,global,identity,entropy,case81_2,case81,4384,119,4367,119,0.027249828257384933,0.9961222627737226,True,True,True,False,0.023356995649187084
Combined,global,identity,entropy,case83_3,case83,2144,0,2144,0,0.0,1.0,True,True,True,False,0.0
Combined,global,identity,entropy,case85_7,case85,2400,1069,2047,1040,0.5080605764533463,0.8529166666666667,False,True,False,False,0.3497801660967269
Combined,global,identity,entropy,case86_1,case86,2400,199,2382,193,0.08102434928631402,0.9925,True,True,True,False,0.07598656591099916
Combined,global,identity,entropy,case89,case89,2384,264,2128,225,0.10573308270676691,0.8926174496644296,True,True,True,False,0.0037593984962406013
Combined,global,identity,entropy,case8_2,case8,2256,6,2109,3,0.001422475106685633,0.9348404255319149,True,True,True,False,0.0
Combined,global,identity,entropy,case90_1,case90,2400,42,2207,29,0.013140009062075216,0.9195833333333333,True,True,True,False,0.0
Combined,global,identity,entropy,case91_1,case91,2400,1462,2185,1388,0.6352402745995424,0.9104166666666667,False,True,False,False,0.5707093821510297
Combined,global,identity,entropy,case91_3,case91,2400,2218,2343,2178,0.9295774647887324,0.97625,False,True,False,False,0.9223218096457533
Combined,global,identity,entropy,case91_5,case91,2400,1060,1845,857,0.4644986449864499,0.76875,False,True,False,False,0.27371273712737126
Combined,global,identity,entropy,case91_7,case91,3744,370,3644,342,0.0938529088913282,0.9732905982905983,True,True,True,False,0.07409440175631174
Combined,global,identity,entropy,case93_2,case93,3760,379,3490,354,0.101432664756447,0.9281914893617021,True,True,True,False,0.031232091690544413
Combined,global,identity,entropy,case95_1,case95,4144,999,3526,851,0.2413499716392513,0.8508687258687259,False,True,False,False,0.10805445263754963
Combined,global,identity,entropy,case95_3,case95,2400,2378,2384,2374,0.9958053691275168,0.9933333333333333,False,True,False,False,0.9907718120805369
Combined,global,identity,entropy,case96_1,case96,1840,1220,1758,1195,0.679749715585893,0.9554347826086956,False,True,False,False,0.6473265073947668
Combined,global,identity,entropy,case97_1,case97,2400,2125,1925,1914,0.9942857142857143,0.8020833333333334,False,True,False,False,0.8571428571428571
Combined,global,identity,entropy,case97_3,case97,2032,837,1584,755,0.47664141414141414,0.7795275590551181,False,True,False,False,0.2455808080808081
Combined,global,identity,negative_area_fraction,case10_1,case10,3408,1357,3408,1357,0.39818075117370894,1.0,False,True,False,False,0.39818075117370894
