scheme,model,scan_rule,direction,tau,clip,source_group,N,B,A,E,risk,retention,risk_pass,coverage_pass,joint_pass,zero_retained,count_lower_bound
source_group,Combined,full_tie_groups,B,0.803233,case60,case60,2336,1658,1484,806,0.5431266846361186,0.6352739726027398,False,True,False,False,0.5431266846361186
source_group,Combined,full_tie_groups,B,0.803233,case63_2,case63,2128,10,2126,8,0.0037629350893697085,0.9990601503759399,True,True,True,False,0.0037629350893697085
source_group,Combined,full_tie_groups,B,0.803233,case63_3,case63,2768,68,2738,38,0.013878743608473338,0.9891618497109826,True,True,True,False,0.013878743608473338
source_group,Combined,full_tie_groups,B,0.803233,case66_2,case66,5168,18,5164,14,0.002711076684740511,0.9992260061919505,True,True,True,False,0.002711076684740511
source_group,Combined,full_tie_groups,B,0.803233,case66_3,case66,2400,2,2399,1,0.00041684035014589413,0.9995833333333334,True,True,True,False,0.00041684035014589413
source_group,Combined,full_tie_groups,B,0.803233,case66_4,case66,3776,0,3776,0,0.0,1.0,True,True,True,False,0.0
source_group,Combined,full_tie_groups,B,0.803233,case66_5,case66,2400,5,2398,3,0.0012510425354462051,0.9991666666666666,True,True,True,False,0.0012510425354462051
source_group,Combined,full_tie_groups,B,0.803233,case66_6,case66,2144,0,2144,0,0.0,1.0,True,True,True,False,0.0
source_group,Combined,full_tie_groups,B,0.803233,case66_8,case66,2400,2,2400,2,0.0008333333333333334,1.0,True,True,True,False,0.0008333333333333334
source_group,Combined,full_tie_groups,B,0.803233,case66_9,case66,3200,8,3194,2,0.0006261740763932373,0.998125,True,True,True,False,0.0006261740763932373
source_group,Combined,full_tie_groups,B,0.803233,case68_1,case68,2624,238,2546,160,0.06284367635506677,0.9702743902439024,True,True,True,False,0.06284367635506677
source_group,Combined,full_tie_groups,B,0.803233,case68_2,case68,2880,473,2756,349,0.12663280116110304,0.9569444444444445,True,True,True,False,0.12663280116110304
source_group,Combined,full_tie_groups,B,0.803233,case68_3,case68,2608,584,2332,308,0.1320754716981132,0.8941717791411042,True,True,True,False,0.1320754716981132
source_group,Combined,full_tie_groups,B,0.803233,case68_4,case68,3648,97,3623,72,0.019873033397736682,0.9931469298245614,True,True,True,False,0.019873033397736682
source_group,Combined,full_tie_groups,B,0.803233,case68_5,case68,2400,109,2376,85,0.03577441077441077,0.99,True,True,True,False,0.03577441077441077
source_group,Combined,full_tie_groups,B,0.803233,case68_6,case68,3264,285,3146,167,0.05308328035600763,0.9638480392156863,True,True,True,False,0.05308328035600763
source_group,Combined,full_tie_groups,B,0.803233,case68_7,case68,3680,686,3297,303,0.09190172884440401,0.8959239130434783,True,True,True,False,0.09190172884440401
source_group,Combined,full_tie_groups,B,0.803233,case70,case70,4224,94,4179,49,0.011725293132328308,0.9893465909090909,True,True,True,False,0.011725293132328308
source_group,Combined,full_tie_groups,B,0.803233,case72_1,case72,3536,55,3510,29,0.008262108262108263,0.9926470588235294,True,True,True,False,0.008262108262108263
source_group,Combined,full_tie_groups,B,0.803233,case72_3,case72,1664,0,1664,0,0.0,1.0,True,True,True,False,0.0
source_group,Combined,full_tie_groups,B,0.803233,case72_4,case72,3440,860,2762,182,0.06589427950760318,0.8029069767441861,True,True,True,False,0.06589427950760318
source_group,Combined,full_tie_groups,B,0.803233,case75_1,case75,2400,343,2127,70,0.032910202162670425,0.88625,True,True,True,False,0.032910202162670425
source_group,Combined,full_tie_groups,B,0.803233,case81_1,case81,2448,2,2448,2,0.0008169934640522876,1.0,True,True,True,False,0.0008169934640522876
source_group,Combined,full_tie_groups,B,0.803233,case81_2,case81,4384,119,4285,20,0.004667444574095682,0.9774178832116789,True,True,True,False,0.004667444574095682
source_group,Combined,full_tie_groups,B,0.803233,case84,case84,3488,1313,2731,556,0.20358842914683267,0.7829701834862385,False,True,False,False,0.20358842914683267
source_group,Combined,full_tie_groups,B,0.803233,case86_1,case86,2400,199,2227,26,0.011674898967220475,0.9279166666666666,True,True,True,False,0.011674898967220475
source_group,Combined,full_tie_groups,B,0.803233,case86_2,case86,1712,3,1711,2,0.0011689070718877848,0.9994158878504673,True,True,True,False,0.0011689070718877848
source_group,Combined,full_tie_groups,B,0.803233,case8_1,case8,1840,53,1816,29,0.015969162995594713,0.9869565217391304,True,True,True,False,0.015969162995594713
source_group,Combined,full_tie_groups,B,0.803233,case8_2,case8,2256,6,2256,6,0.0026595744680851063,1.0,True,True,True,False,0.0026595744680851063
source_group,Combined,full_tie_groups,B,0.803233,case9,case9,2176,12,2170,6,0.0027649769585253456,0.9972426470588235,True,True,True,False,0.0027649769585253456
source_group,Combined,full_tie_groups,B,0.803233,case91_1,case91,2400,1462,1412,474,0.3356940509915014,0.5883333333333334,False,True,False,False,0.3356940509915014
source_group,Combined,full_tie_groups,B,0.803233,case91_2,case91,2400,974,1802,376,0.20865704772475027,0.7508333333333334,False,True,False,False,0.20865704772475027
source_group,Combined,full_tie_groups,B,0.803233,case91_3,case91,2400,2218,663,481,0.7254901960784313,0.27625,False,False,False,False,0.7254901960784313
source_group,Combined,full_tie_groups,B,0.803233,case91_4,case91,1744,1505,647,408,0.6306027820710973,0.3709862385321101,False,False,False,False,0.6306027820710973
source_group,Combined,full_tie_groups,B,0.803233,case91_5,case91,2400,1060,1853,513,0.2768483540205073,0.7720833333333333,False,True,False,False,0.2768483540205073
source_group,Combined,full_tie_groups,B,0.803233,case91_6,case91,1888,277,1756,145,0.08257403189066059,0.9300847457627118,True,True,True,False,0.08257403189066059
source_group,Combined,full_tie_groups,B,0.803233,case91_7,case91,3744,370,3535,161,0.04554455445544554,0.9441773504273504,True,True,True,False,0.04554455445544554
source_group,Combined,full_tie_groups,B,0.803233,case94,case94,2176,220,2088,132,0.06321839080459771,0.9595588235294118,True,True,True,False,0.06321839080459771
source_group,Combined,full_tie_groups,B,0.803233,case96_1,case96,1840,1220,813,193,0.23739237392373924,0.4418478260869565,False,False,False,False,0.23739237392373924
source_group,Combined,full_tie_groups,B,0.803233,case96_2,case96,2976,431,2681,136,0.05072734054457292,0.9008736559139785,True,True,True,False,0.05072734054457292
source_group,Combined,full_tie_groups,B,0.803233,case99,case99,2576,250,2402,76,0.03164029975020816,0.9324534161490683,True,True,True,False,0.03164029975020816
source_group,PraNet,prefix,A,0.952721,case10_1,case10,1704,810,1444,550,0.3808864265927978,0.8474178403755869,False,True,False,False,0.3808864265927978
source_group,PraNet,prefix,A,0.952721,case10_2,case10,1784,669,1749,634,0.3624928530588908,0.9803811659192825,False,True,False,False,0.3624928530588908
source_group,PraNet,prefix,A,0.952721,case11,case11,904,50,880,26,0.029545454545454545,0.9734513274336283,True,True,True,False,0.029545454545454545
source_group,PraNet,prefix,A,0.952721,case13_1,case13,784,107,779,102,0.13093709884467267,0.9936224489795918,True,True,True,False,0.13093709884467267
source_group,PraNet,prefix,A,0.952721,case13_2,case13,1640,106,1603,69,0.043044291952588895,0.9774390243902439,True,True,True,False,0.043044291952588895
source_group,PraNet,prefix,A,0.952721,case13_3,case13,1408,17,1405,14,0.0099644128113879,0.9978693181818182,True,True,True,False,0.0099644128113879
source_group,PraNet,prefix,A,0.952721,case19,case19,768,768,52,52,1.0,0.06770833333333333,False,False,False,False,1.0
source_group,PraNet,prefix,A,0.952721,case20_6,case20,1200,530,939,269,0.28647497337593186,0.7825,False,True,False,False,0.28647497337593186
source_group,PraNet,prefix,A,0.952721,case20_7,case20,1360,474,1162,276,0.23752151462994836,0.8544117647058823,False,True,False,False,0.23752151462994836
source_group,PraNet,prefix,A,0.952721,case20_8,case20,1864,988,1306,430,0.32924961715160794,0.7006437768240343,False,True,False,False,0.32924961715160794
source_group,PraNet,prefix,A,0.952721,case20_9,case20,1200,300,1024,124,0.12109375,0.8533333333333334,True,True,True,False,0.12109375
source_group,PraNet,prefix,A,0.952721,case24_1,case24,1200,172,1180,152,0.1288135593220339,0.9833333333333333,True,True,True,False,0.1288135593220339
source_group,PraNet,prefix,A,0.952721,case24_2,case24,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
source_group,PraNet,prefix,A,0.952721,case24_3,case24,1216,0,1216,0,0.0,1.0,True,True,True,False,0.0
source_group,PraNet,prefix,A,0.952721,case24_4,case24,1200,74,1197,71,0.059314954051796154,0.9975,True,True,True,False,0.059314954051796154
source_group,PraNet,prefix,A,0.952721,case24_5,case24,1200,49,1193,42,0.03520536462699078,0.9941666666666666,True,True,True,False,0.03520536462699078
source_group,PraNet,prefix,A,0.952721,case24_6,case24,1768,303,1671,206,0.12327947336923997,0.9451357466063348,True,True,True,False,0.12327947336923997
source_group,PraNet,prefix,A,0.952721,case27,case27,1992,561,1657,226,0.1363910681955341,0.8318273092369478,True,True,True,False,0.1363910681955341
source_group,PraNet,prefix,A,0.952721,case31,case31,1464,50,1462,48,0.03283173734610123,0.9986338797814208,True,True,True,False,0.03283173734610123
source_group,PraNet,prefix,A,0.952721,case34_1,case34,968,284,886,202,0.22799097065462753,0.9152892561983471,False,True,False,False,0.22799097065462753
source_group,PraNet,prefix,A,0.952721,case34_2,case34,992,19,991,18,0.018163471241170535,0.998991935483871,True,True,True,False,0.018163471241170535
source_group,PraNet,prefix,A,0.952721,case36_1,case36,2672,1732,2201,1261,0.5729213993639255,0.8237275449101796,False,True,False,False,0.5729213993639255
source_group,PraNet,prefix,A,0.952721,case36_2,case36,1200,886,920,606,0.658695652173913,0.7666666666666667,False,True,False,False,0.658695652173913
source_group,PraNet,prefix,A,0.952721,case36_3,case36,1624,970,1202,548,0.4559068219633943,0.7401477832512315,False,True,False,False,0.4559068219633943
source_group,PraNet,prefix,A,0.952721,case36_4,case36,1024,1002,840,818,0.9738095238095238,0.8203125,False,True,False,False,0.9738095238095238
source_group,PraNet,prefix,A,0.952721,case38_2,case38,2032,677,1734,379,0.2185697808535179,0.8533464566929134,False,True,False,False,0.2185697808535179
source_group,PraNet,prefix,A,0.952721,case3_1,case3,1584,219,1504,139,0.09242021276595745,0.9494949494949495,True,True,True,False,0.09242021276595745
source_group,PraNet,prefix,A,0.952721,case3_2,case3,752,398,490,136,0.27755102040816326,0.651595744680851,False,True,False,False,0.27755102040816326
source_group,PraNet,prefix,A,0.952721,case40,case40,1272,401,1047,176,0.16809933142311365,0.8231132075471698,False,True,False,False,0.16809933142311365
source_group,PraNet,prefix,A,0.952721,case43,case43,2080,165,1952,37,0.018954918032786885,0.9384615384615385,True,True,True,False,0.018954918032786885
source_group,PraNet,prefix,A,0.952721,case47_2,case47,1200,65,1171,36,0.030742954739538857,0.9758333333333333,True,True,True,False,0.030742954739538857
source_group,PraNet,prefix,A,0.952721,case47_3,case47,1200,0,1200,0,0.0,1.0,True,True,True,False,0.0
source_group,PraNet,prefix,A,0.952721,case47_4,case47,1064,0,1064,0,0.0,1.0,True,True,True,False,0.0
source_group,PraNet,prefix,A,0.952721,case47_5,case47,976,0,976,0,0.0,1.0,True,True,True,False,0.0
source_group,PraNet,prefix,A,0.952721,case51_1,case51,1400,120,1371,91,0.06637490882567469,0.9792857142857143,True,True,True,False,0.06637490882567469
source_group,PraNet,prefix,A,0.952721,case51_10,case51,1744,44,1742,42,0.024110218140068886,0.9988532110091743,True,True,True,False,0.024110218140068886
source_group,PraNet,prefix,A,0.952721,case51_2,case51,2000,159,1965,124,0.06310432569974554,0.9825,True,True,True,False,0.06310432569974554
source_group,PraNet,prefix,A,0.952721,case51_3,case51,1680,209,1598,127,0.07947434292866083,0.9511904761904761,True,True,True,False,0.07947434292866083
source_group,PraNet,prefix,A,0.952721,case51_4,case51,1200,5,1199,4,0.003336113427856547,0.9991666666666666,True,True,True,False,0.003336113427856547
source_group,PraNet,prefix,A,0.952721,case51_5,case51,1200,115,1144,59,0.051573426573426576,0.9533333333333334,True,True,True,False,0.051573426573426576
source_group,PraNet,prefix,A,0.952721,case51_6,case51,1200,19,1190,9,0.007563025210084034,0.9916666666666667,True,True,True,False,0.007563025210084034
source_group,PraNet,prefix,A,0.952721,case51_7,case51,1072,278,869,75,0.08630609896432681,0.8106343283582089,True,True,True,False,0.08630609896432681
source_group,PraNet,prefix,A,0.952721,case51_8,case51,1200,185,1176,161,0.13690476190476192,0.98,True,True,True,False,0.13690476190476192
source_group,PraNet,prefix,A,0.952721,case51_9,case51,1200,263,1170,233,0.19914529914529913,0.975,False,True,False,False,0.19914529914529913
source_group,PraNet,prefix,A,0.952721,case54_1,case54,1688,865,1021,198,0.1939275220372184,0.6048578199052133,False,True,False,False,0.1939275220372184
source_group,PraNet,prefix,A,0.952721,case54_2,case54,1072,117,1028,73,0.07101167315175097,0.9589552238805971,True,True,True,False,0.07101167315175097
source_group,PraNet,prefix,A,0.952721,case5_4,case5,1200,18,1197,15,0.012531328320802004,0.9975,True,True,True,False,0.012531328320802004
source_group,PraNet,prefix,A,0.952721,case5_6,case5,1400,125,1373,98,0.07137654770575383,0.9807142857142858,True,True,True,False,0.07137654770575383
source_group,PraNet,prefix,A,0.952721,case61_2,case61,1592,158,1563,129,0.08253358925143954,0.9817839195979899,True,True,True,False,0.08253358925143954
source_group,PraNet,prefix,A,0.952721,case61_3,case61,1768,71,1751,54,0.03083952027412907,0.9903846153846154,True,True,True,False,0.03083952027412907
source_group,PraNet,prefix,A,0.952721,case64,case64,648,287,494,133,0.2692307692307692,0.7623456790123457,False,True,False,False,0.2692307692307692
source_group,PraNet,prefix,A,0.952721,case67,case67,1528,741,1086,299,0.27532228360957645,0.7107329842931938,False,True,False,False,0.27532228360957645
source_group,PraNet,prefix,A,0.952721,case6_2,case6,1200,1150,328,278,0.8475609756097561,0.2733333333333333,False,False,False,False,0.8475609756097561
source_group,PraNet,prefix,A,0.952721,case6_3,case6,1680,1668,232,220,0.9482758620689655,0.1380952380952381,False,False,False,False,0.9482758620689655
source_group,PraNet,prefix,A,0.952721,case71_1,case71,1024,418,822,216,0.26277372262773724,0.802734375,False,True,False,False,0.26277372262773724
source_group,PraNet,prefix,A,0.952721,case71_2,case71,1200,488,913,201,0.22015334063526834,0.7608333333333334,False,True,False,False,0.22015334063526834
source_group,PraNet,prefix,A,0.952721,case71_5,case71,1808,56,1773,21,0.011844331641285956,0.980641592920354,True,True,True,False,0.011844331641285956
source_group,PraNet,prefix,A,0.952721,case74_1,case74,1256,617,850,211,0.24823529411764705,0.6767515923566879,False,True,False,False,0.24823529411764705
source_group,PraNet,prefix,A,0.952721,case74_2,case74,952,36,938,22,0.023454157782515993,0.9852941176470589,True,True,True,False,0.023454157782515993
source_group,PraNet,prefix,A,0.952721,case79,case79,608,492,229,113,0.49344978165938863,0.37664473684210525,False,False,False,False,0.49344978165938863
source_group,PraNet,prefix,A,0.952721,case7_2,case7,1048,58,1020,30,0.029411764705882353,0.9732824427480916,True,True,True,False,0.029411764705882353
source_group,PraNet,prefix,A,0.952721,case80_1,case80,1280,100,1245,65,0.05220883534136546,0.97265625,True,True,True,False,0.05220883534136546
source_group,PraNet,prefix,A,0.952721,case80_2,case80,1200,11,1195,6,0.00502092050209205,0.9958333333333333,True,True,True,False,0.00502092050209205
